update,episode,timestep,reward,Hum_0,Hiss_1,CL_2,Thre_3,Ratio_4,Attk_5,Release_6,Hum_7,Hiss_8,CL_9,Thre_10,Ratio_11,Attk_12,Release_13,Hum_14,Hiss_15,CL_16,Thre_17,Ratio_18,Attk_19,Release_20,Hum_21,Hiss_22,CL_23,Thre_24,Ratio_25,Attk_26,Release_27
3,0,13,0.3419,15.0,60.0,0.0,0.0,10.0,10.0,115.92,58.54,30.0,0.0,-15.0,10.0,10.0,300.0,60.0,60.0,2.0,-15.0,1.0,0.1,214.47,15.0,50.66,2.0,-2.17,1.0,5.63,300.0
3,0,14,0.3644,15.0,60.0,0.0,0.0,10.0,10.0,149.36,15.0,58.8,0.0,-15.0,8.99,7.55,300.0,58.9,60.0,2.0,-15.0,1.0,0.1,278.48,15.0,58.14,2.0,-12.72,1.0,9.73,300.0
3,1,0,0.2708,52.8,60.0,2.0,-11.74,1.0,0.1,90.3,41.55,52.34,0.0,-6.79,3.84,7.3,158.41,29.31,30.0,0.87,-1.33,1.0,10.0,112.42,46.7,53.99,1.79,-8.33,5.57,6.15,82.06
3,1,1,0.3084,46.74,52.65,2.0,-11.13,1.0,0.1,50.0,29.27,60.0,0.0,-10.35,4.01,7.45,69.28,18.78,30.0,0.73,-1.38,1.0,10.0,262.16,46.03,60.0,2.0,-14.21,8.62,4.72,130.85
3,1,2,0.3196,22.55,55.41,2.0,-15.0,4.54,0.1,68.32,60.0,60.0,0.34,0.0,1.12,10.0,105.65,24.7,30.0,0.25,0.0,3.06,10.0,268.65,60.0,60.0,1.57,-10.61,7.57,0.21,250.46
3,1,3,0.3398,15.0,47.29,2.0,-15.0,4.99,0.1,141.43,59.63,60.0,0.08,0.0,3.63,10.0,50.0,29.36,30.0,0.81,0.0,8.74,10.0,300.0,60.0,60.0,1.52,-9.75,6.67,0.1,167.21
3,1,4,0.3498,15.0,50.39,2.0,-15.0,1.48,0.92,225.39,60.0,60.0,1.9,0.0,5.46,10.0,50.0,18.41,30.0,1.28,0.0,3.59,10.0,293.49,60.0,60.0,1.86,-9.88,5.99,0.1,116.95
3,1,5,0.2606,29.78,43.65,2.0,-15.0,1.0,5.58,130.87,60.0,60.0,1.15,0.0,3.35,10.0,50.0,30.64,30.0,0.67,0.0,1.0,10.0,138.55,60.0,60.0,0.65,-6.22,5.53,0.87,196.55
3,1,6,0.2728,36.78,39.23,2.0,-15.0,1.0,10.0,214.17,60.0,60.0,1.0,0.0,1.0,10.0,50.0,15.0,30.0,0.09,0.0,1.0,10.0,106.04,44.26,60.0,0.0,-6.71,5.81,0.1,249.23
3,1,7,0.2687,33.58,59.18,2.0,-15.0,1.0,10.0,219.99,60.0,60.0,2.0,-10.49,1.0,10.0,79.55,15.0,35.59,1.35,0.0,1.0,10.0,292.01,59.16,60.0,0.66,0.0,10.0,0.1,282.62
3,1,8,0.2768,51.78,53.88,2.0,-15.0,1.0,10.0,248.93,60.0,48.04,2.0,-11.72,1.0,10.0,50.0,15.0,30.0,2.0,0.0,1.0,10.0,300.0,58.93,60.0,0.0,-3.31,10.0,0.1,300.0
3,1,9,0.3011,48.07,42.91,2.0,-15.0,8.13,10.0,300.0,60.0,59.0,2.0,-2.18,1.0,10.0,190.48,15.0,30.0,2.0,0.0,1.0,10.0,300.0,60.0,60.0,0.0,-7.45,10.0,0.1,300.0
3,1,10,0.2944,44.93,54.05,2.0,-15.0,3.65,9.55,300.0,60.0,58.09,2.0,-1.18,1.0,10.0,104.06,15.0,30.0,2.0,0.0,1.0,10.0,300.0,60.0,60.0,0.0,-7.51,10.0,0.1,300.0
3,1,11,0.3383,22.46,60.0,2.0,-15.0,6.77,10.0,300.0,60.0,58.81,2.0,0.0,1.0,10.0,50.0,15.0,30.0,2.0,0.0,1.0,10.0,300.0,60.0,57.43,0.09,-14.75,8.15,0.1,300.0
3,1,12,0.3208,27.47,60.0,2.0,-15.0,9.54,10.0,300.0,60.0,41.75,2.0,-0.01,1.0,10.0,50.0,15.0,30.0,2.0,0.0,1.0,10.0,300.0,60.0,53.38,0.0,-10.29,3.48,0.1,300.0
3,1,13,0.3445,15.0,60.0,2.0,-13.26,10.0,9.55,300.0,60.0,55.58,2.0,-10.69,1.0,10.0,50.0,15.0,30.0,2.0,0.0,1.0,10.0,300.0,60.0,43.93,0.0,-6.54,1.0,0.1,300.0
3,1,14,0.3581,15.0,52.81,2.0,-13.49,10.0,8.0,300.0,60.0,37.79,2.0,-15.0,1.0,10.0,271.18,15.0,30.0,2.0,0.0,1.0,10.0,217.06,60.0,40.07,0.0,-4.09,1.0,0.1,300.0
4,0,0,0.2428,43.42,60.0,1.26,-15.0,2.72,7.23,281.0,45.51,60.0,2.0,0.0,4.57,9.08,284.78,24.55,44.76,0.83,-0.77,1.0,7.81,277.34,59.3,60.0,0.66,-0.43,1.0,10.0,119.02
4,0,1,0.2481,60.0,50.17,0.63,-15.0,1.56,10.0,300.0,60.0,45.2,2.0,0.0,1.0,10.0,291.31,15.0,60.0,0.09,-8.03,1.0,7.1,250.51,42.39,60.0,0.0,-3.43,1.0,10.0,300.0
4,0,2,0.2836,60.0,59.45,0.0,-15.0,1.22,10.0,300.0,60.0,30.51,2.0,0.0,1.0,10.0,300.0,15.0,44.2,0.41,-1.16,3.89,8.02,69.45,42.36,44.39,0.57,-2.97,1.0,10.0,300.0
4,0,3,0.2446,60.0,58.45,0.0,-15.0,1.0,10.0,300.0,46.76,30.0,1.66,-0.18,1.37,10.0,300.0,38.49,43.54,0.25,-2.48,5.85,10.0,50.0,25.83,60.0,0.0,-1.28,1.0,10.0,300.0
4,0,4,0.2643,60.0,41.7,0.0,-15.0,1.0,9.45,300.0,45.22,30.0,0.1,0.0,9.85,10.0,259.59,15.0,44.37,0.04,0.0,7.99,2.2,50.0,50.31,60.0,0.14,0.0,1.0,10.0,300.0
4,0,5,0.2585,60.0,46.0,0.0,-12.15,1.0,1.53,300.0,52.0,30.47,0.0,0.0,10.0,10.0,173.44,20.92,51.0,0.0,0.0,3.0,0.1,50.0,26.82,60.0,1.54,0.0,1.99,10.0,300.0
4,0,6,0.2549,60.0,55.71,0.0,-15.0,1.0,4.8,300.0,39.17,40.77,0.0,0.0,10.0,10.0,205.04,15.0,60.0,0.89,0.0,4.02,0.1,89.72,29.1,60.0,1.16,0.0,1.0,10.0,300.0
4,0,7,0.2796,60.0,52.33,0.0,-15.0,1.0,9.41,300.0,52.51,59.4,0.0,0.0,10.0,10.0,300.0,15.0,60.0,0.89,0.0,4.27,0.1,50.0,16.86,60.0,2.0,0.0,1.0,10.0,300.0
4,0,8,0.2535,60.0,56.4,0.0,-15.0,1.0,10.0,300.0,60.0,42.2,0.0,0.0,8.63,10.0,300.0,15.0,60.0,0.0,0.0,2.63,0.1,76.44,19.31,60.0,0.58,-3.26,1.0,10.0,300.0
4,0,9,0.2895,60.0,56.81,0.0,-7.52,1.0,10.0,300.0,60.0,31.54,0.81,0.0,5.81,10.0,300.0,15.0,60.0,0.0,0.0,3.36,0.1,77.33,16.59,60.0,0.39,0.0,8.02,10.0,300.0
4,0,10,0.2186,60.0,43.38,0.0,-9.47,1.0,10.0,300.0,60.0,30.0,0.01,0.0,9.38,10.0,300.0,49.53,60.0,0.0,0.0,1.0,0.1,143.33,34.06,60.0,0.0,0.0,10.0,10.0,300.0
4,0,11,0.2488,32.81,56.78,0.0,-7.07,1.0,10.0,300.0,60.0,30.0,0.0,0.0,10.0,10.0,300.0,44.91,60.0,0.0,0.0,1.0,1.39,300.0,15.0,60.0,0.0,0.0,10.0,10.0,300.0
4,0,12,0.2274,31.25,60.0,0.0,-1.26,1.0,10.0,300.0,60.0,30.0,0.0,0.0,10.0,10.0,300.0,60.0,50.32,0.0,0.0,1.0,8.64,268.28,20.59,60.0,0.0,0.0,10.0,10.0,300.0
4,0,13,0.2193,60.0,60.0,0.0,-9.82,1.0,10.0,300.0,60.0,30.0,0.51,0.0,10.0,10.0,300.0,60.0,51.53,0.0,0.0,8.16,7.01,300.0,36.81,60.0,0.0,0.0,10.0,10.0,300.0
4,0,14,0.2192,60.0,60.0,0.0,-15.0,1.0,10.0,300.0,60.0,30.0,0.15,0.0,10.0,10.0,300.0,60.0,60.0,0.0,0.0,1.0,0.1,300.0,49.03,60.0,0.0,-9.61,10.0,10.0,300.0
4,1,0,0.2822,51.94,52.34,0.0,-0.18,1.03,0.1,121.85,37.39,37.18,2.0,-15.0,10.0,10.0,258.5,41.17,50.83,2.0,-15.0,5.74,3.41,300.0,36.65,57.45,0.13,-5.19,6.4,0.1,300.0
4,1,1,0.408,33.69,60.0,0.0,-2.13,7.64,0.1,164.21,15.0,33.6,1.32,-15.0,8.87,3.09,179.33,41.39,35.62,1.78,-15.0,9.6,7.36,300.0,15.73,60.0,0.37,0.0,3.95,0.87,300.0
4,1,2,0.3002,60.0,60.0,0.0,-6.12,1.0,0.1,266.75,15.0,37.25,1.12,-15.0,1.0,8.49,297.9,49.62,38.55,1.85,-15.0,10.0,10.0,300.0,25.56,60.0,0.21,0.0,8.43,6.29,300.0
4,1,3,0.2973,60.0,60.0,0.0,-7.09,1.0,0.1,190.88,15.0,30.0,0.0,-15.0,1.0,10.0,300.0,49.8,49.33,2.0,-15.0,10.0,10.0,300.0,48.82,60.0,0.81,0.0,10.0,5.63,300.0
4,1,4,0.2949,60.0,60.0,0.0,-12.3,1.0,0.1,184.78,15.0,30.0,0.0,-10.73,1.0,3.89,300.0,42.67,48.12,2.0,-15.0,10.0,0.79,181.13,54.54,60.0,0.0,0.0,10.0,10.0,300.0
4,1,5,0.3228,60.0,60.0,0.0,-4.9,1.0,0.1,299.22,15.0,30.0,1.52,-7.78,1.0,1.0,300.0,29.4,44.75,2.0,-15.0,10.0,0.1,276.88,48.54,45.16,0.0,0.0,10.0,10.0,300.0
4,1,6,0.3339,60.0,34.8,0.0,0.0,3.27,1.11,173.23,15.0,30.0,0.09,-1.13,1.0,0.41,300.0,43.26,60.0,2.0,-15.0,10.0,0.1,300.0,60.0,30.35,0.09,0.0,10.0,6.58,300.0
4,1,7,0.3179,60.0,55.3,0.0,0.0,2.27,1.81,100.22,15.0,30.0,1.04,-0.69,1.0,5.6,300.0,47.66,60.0,2.0,-15.0,10.0,0.1,300.0,49.12,38.38,1.04,0.0,10.0,0.1,300.0
4,1,8,0.3206,60.0,60.0,0.0,0.0,1.46,1.88,300.0,15.0,30.0,0.0,-6.98,1.0,1.78,300.0,55.32,60.0,2.0,-15.0,10.0,0.1,300.0,47.37,31.39,0.95,0.0,10.0,2.05,300.0
4,1,9,0.2923,60.0,60.0,0.0,0.0,1.0,0.1,300.0,15.0,30.0,0.0,-15.0,1.0,0.1,290.17,60.0,60.0,2.0,-15.0,10.0,0.1,260.47,42.19,60.0,0.58,0.0,10.0,0.1,300.0
4,1,10,0.2916,60.0,55.29,0.0,-6.1,1.0,0.1,300.0,15.0,30.0,0.0,-8.88,1.0,0.1,300.0,60.0,60.0,2.0,-15.0,10.0,0.1,300.0,42.25,60.0,0.8,0.0,10.0,0.1,300.0
4,1,11,0.3271,60.0,59.01,0.0,-6.54,2.55,5.17,300.0,15.0,30.0,0.0,0.0,1.0,0.1,300.0,60.0,60.0,2.0,-15.0,10.0,0.1,300.0,16.74,60.0,0.0,0.0,10.0,0.1,300.0
4,1,12,0.3237,60.0,60.0,0.0,0.0,1.0,6.32,300.0,15.0,30.0,0.0,-15.0,1.0,0.1,300.0,60.0,60.0,2.0,-15.0,10.0,0.1,300.0,16.52,60.0,0.06,0.0,10.0,0.1,300.0
4,1,13,0.3017,60.0,60.0,0.0,0.0,1.0,5.87,300.0,15.0,30.0,0.0,-11.71,1.0,0.1,275.25,30.69,60.0,2.0,-15.0,10.0,0.1,300.0,35.22,60.0,0.0,0.0,10.0,0.1,300.0
4,1,14,0.3372,60.0,60.0,0.0,0.0,1.0,0.1,300.0,15.0,30.0,0.0,-13.4,1.0,0.1,300.0,15.0,60.0,2.0,-15.0,10.0,0.1,300.0,48.75,60.0,0.0,0.0,10.0,0.1,300.0
5,0,0,0.3343,17.3,40.94,1.85,-5.58,1.0,10.0,106.54,24.91,46.74,0.76,-12.03,3.66,0.91,92.37,48.65,39.6,1.72,-2.48,5.84,1.71,79.32,51.02,30.0,0.26,-11.71,1.0,4.73,164.34
5,0,1,0.3179,56.08,40.08,0.94,0.0,1.0,0.1,50.0,60.0,57.51,0.7,-15.0,5.23,5.13,168.78,15.0,37.81,2.0,0.0,1.0,9.85,300.0,51.12,30.0,0.0,-8.16,1.0,3.93,145.4
5,0,2,0.2734,60.0,60.0,0.94,0.0,1.0,0.1,69.13,45.36,60.0,1.28,-7.04,10.0,8.14,76.08,15.0,58.83,2.0,0.0,1.0,10.0,300.0,35.65,36.75,0.0,-2.51,1.0,7.8,50.0
5,0,3,0.216,49.51,60.0,1.09,0.0,1.0,0.1,179.11,60.0,52.8,0.0,-4.75,5.59,10.0,233.86,15.0,60.0,2.0,-15.0,1.0,10.0,216.55,56.43,60.0,0.0,-0.68,1.0,9.54,108.13
5,0,4,0.2648,25.08,60.0,1.24,0.0,1.85,0.1,157.61,33.41,49.15,0.0,-14.84,4.33,10.0,132.64,31.04,60.0,1.73,-15.0,1.0,10.0,243.37,18.44,60.0,0.0,-4.22,1.0,4.74,127.47
5,0,5,0.2532,48.13,60.0,2.0,0.0,1.66,0.13,300.0,26.17,60.0,0.0,-10.84,2.81,10.0,300.0,48.43,60.0,0.53,-15.0,1.0,10.0,300.0,15.0,60.0,0.0,-2.86,1.0,9.66,155.39
5,0,6,0.2155,54.51,60.0,2.0,-0.48,1.0,0.1,300.0,37.17,60.0,0.0,0.0,1.0,10.0,300.0,60.0,60.0,0.08,-15.0,1.0,10.0,300.0,15.0,60.0,0.0,0.0,1.0,10.0,82.47
5,0,7,0.2961,41.46,60.0,2.0,0.0,1.0,0.1,300.0,15.0,60.0,0.18,0.0,1.0,10.0,300.0,60.0,60.0,0.93,-15.0,1.0,10.0,300.0,15.0,60.0,0.0,0.0,1.0,10.0,50.0
5,0,8,0.294,47.08,60.0,2.0,0.0,2.87,0.1,300.0,15.0,60.0,0.45,0.0,1.0,10.0,300.0,60.0,60.0,0.25,-15.0,1.0,10.0,203.44,15.0,60.0,0.0,0.0,1.0,10.0,50.0
5,0,9,0.3131,32.69,60.0,2.0,-1.32,5.49,0.1,300.0,15.0,60.0,1.07,0.0,1.0,10.0,300.0,34.58,60.0,1.25,-10.92,1.0,10.0,59.84,15.0,60.0,0.0,0.0,1.0,6.88,50.0
5,0,10,0.3675,60.0,60.0,2.0,-13.48,7.7,0.1,300.0,15.0,60.0,1.19,0.0,1.0,10.0,287.96,15.0,60.0,1.86,-2.61,1.0,10.0,205.33,15.0,60.0,0.0,0.0,1.0,6.09,50.0
5,0,11,0.3455,60.0,60.0,2.0,-15.0,6.47,0.1,300.0,15.0,60.0,1.73,0.0,1.0,10.0,300.0,32.56,60.0,0.22,0.0,1.0,6.54,300.0,15.0,60.0,0.64,0.0,1.0,0.4,50.0
5,0,12,0.3494,60.0,60.0,2.0,-13.35,1.1,0.1,295.98,15.0,60.0,2.0,0.0,1.0,10.0,212.31,15.0,60.0,1.77,0.0,1.0,0.1,264.51,15.0,60.0,0.68,0.0,1.0,1.12,50.0
5,0,13,0.3737,60.0,60.0,2.0,-9.53,8.28,0.1,300.0,15.0,60.0,1.87,0.0,1.0,10.0,54.37,15.0,60.0,2.0,0.0,1.0,1.29,228.32,15.0,60.0,1.34,0.0,1.0,7.29,50.0
5,0,14,0.3645,60.0,60.0,2.0,-10.6,5.83,0.1,300.0,15.0,60.0,1.18,0.0,1.0,10.0,50.0,15.0,60.0,2.0,0.0,1.0,0.45,151.44,15.0,60.0,0.62,0.0,1.0,10.0,50.0
5,1,0,0.2877,27.64,31.38,0.27,-13.84,4.02,10.0,122.78,27.29,44.0,0.06,-3.37,8.97,5.34,196.18,37.49,30.88,1.01,-5.32,7.13,2.29,173.36,51.06,60.0,0.79,-6.58,1.0,10.0,193.6
5,1,1,0.2645,21.98,35.95,0.46,-9.44,4.41,8.3,50.0,38.27,59.05,0.0,-4.54,3.49,5.05,300.0,42.1,41.54,0.82,-3.31,10.0,0.1,190.42,56.73,60.0,2.0,-8.71,2.54,9.62,264.29
5,1,2,0.3267,15.0,37.24,1.87,-15.0,5.76,6.43,50.0,26.69,60.0,0.0,0.0,9.12,6.94,200.09,44.1,60.0,1.08,-6.75,10.0,0.1,50.0,60.0,60.0,2.0,0.0,1.8,10.0,260.96
5,1,3,0.284,38.34,30.63,2.0,-15.0,3.68,0.1,50.0,29.3,60.0,0.0,-0.41,10.0,6.03,199.07,60.0,60.0,1.25,-5.52,10.0,0.1,50.0,60.0,60.0,0.47,0.0,1.0,10.0,284.15
5,1,4,0.3634,60.0,30.0,2.0,-15.0,10.0,5.41,158.62,23.57,60.0,0.0,-2.6,10.0,8.54,227.0,15.0,60.0,2.0,-14.88,10.0,0.1,50.0,60.0,60.0,1.99,-1.96,1.0,10.0,136.32
5,1,5,0.3676,56.06,32.53,0.72,-15.0,10.0,10.0,247.07,15.0,60.0,0.0,-7.09,10.0,4.24,164.19,15.0,60.0,2.0,-15.0,10.0,0.1,50.0,60.0,60.0,1.18,0.0,5.5,10.0,171.89
5,1,6,0.3462,52.53,42.37,0.53,-15.0,7.27,5.17,189.38,15.0,60.0,0.0,0.0,10.0,0.1,139.71,15.0,60.0,2.0,-15.0,10.0,0.1,50.0,60.0,60.0,0.0,0.0,7.46,10.0,50.0
5,1,7,0.348,24.64,40.07,1.6,-6.93,8.64,9.42,205.07,15.0,60.0,0.0,0.0,10.0,1.61,233.14,15.0,60.0,2.0,-15.0,10.0,0.1,50.0,60.0,60.0,0.0,-2.0,6.16,10.0,50.0
5,1,8,0.2673,41.68,55.23,2.0,-4.67,4.4,4.97,257.91,34.97,60.0,0.0,0.0,10.0,4.78,214.35,15.0,51.6,2.0,-15.0,10.0,2.66,50.0,60.0,60.0,0.0,-6.67,3.52,10.0,50.0
5,1,9,0.2759,60.0,37.2,1.4,0.0,7.34,6.76,269.47,43.18,60.0,0.0,0.0,10.0,1.09,300.0,15.0,54.18,2.0,-15.0,10.0,0.1,53.65,60.0,53.7,0.0,-15.0,4.06,10.0,50.0
5,1,10,0.2404,60.0,30.0,0.0,-3.9,2.6,10.0,291.95,60.0,47.14,0.0,0.0,10.0,4.88,300.0,32.8,47.84,2.0,-15.0,10.0,0.12,226.39,60.0,48.06,0.0,-15.0,8.77,10.0,50.0
5,1,11,0.216,60.0,30.0,0.0,-10.44,1.65,10.0,300.0,60.0,48.54,0.0,0.0,10.0,5.32,300.0,47.67,60.0,0.65,-15.0,1.49,6.56,125.31,60.0,60.0,0.0,-15.0,3.99,10.0,50.0
5,1,12,0.2317,60.0,30.0,0.0,-15.0,3.22,10.0,300.0,60.0,46.75,0.0,0.0,10.0,0.1,300.0,60.0,58.48,1.25,-15.0,1.0,8.35,185.91,60.0,52.96,0.0,-15.0,5.98,10.0,50.0
5,1,13,0.2416,60.0,30.0,0.48,-15.0,5.35,10.0,300.0,60.0,53.04,0.0,0.0,10.0,0.1,300.0,60.0,60.0,0.52,-15.0,1.67,4.83,242.16,60.0,51.7,0.0,-15.0,6.83,10.0,50.0
5,1,14,0.2235,60.0,30.0,0.73,-13.13,2.06,10.0,300.0,60.0,51.04,0.0,0.0,10.0,0.1,300.0,60.0,60.0,0.5,-15.0,1.0,7.1,137.7,60.0,43.63,0.01,-15.0,2.33,10.0,50.0
6,0,0,0.3231,54.65,51.2,1.33,-15.0,5.83,6.84,300.0,25.24,52.76,1.04,-12.32,1.24,0.1,300.0,44.21,55.81,0.57,-15.0,1.0,10.0,250.37,15.0,38.9,0.57,-14.34,6.6,5.69,182.12
6,0,1,0.3268,60.0,51.54,0.0,-15.0,5.91,10.0,300.0,46.34,60.0,0.37,-9.31,6.11,0.1,300.0,24.01,53.36,0.0,-15.0,5.84,8.18,300.0,15.0,30.0,2.0,-4.79,2.08,10.0,173.36
6,0,2,0.2729,60.0,60.0,0.0,-15.0,1.09,3.56,300.0,48.95,46.92,0.11,-6.48,1.18,0.1,300.0,49.79,53.44,0.0,-15.0,6.43,4.39,300.0,15.0,30.0,2.0,-11.55,1.0,2.68,272.42
6,0,3,0.324,24.42,60.0,0.0,-15.0,6.0,9.15,300.0,22.59,60.0,0.14,-11.65,1.0,0.1,300.0,42.59,60.0,0.0,-15.0,6.81,3.39,300.0,15.0,30.0,2.0,-14.0,1.0,0.1,300.0
6,0,4,0.3269,15.0,60.0,0.0,-15.0,6.28,5.68,300.0,36.07,60.0,0.0,-1.31,1.0,0.1,300.0,60.0,60.0,0.0,-10.84,4.17,0.1,300.0,15.0,30.0,0.92,-8.15,2.7,0.1,300.0
6,0,5,0.2998,15.0,60.0,0.0,-15.0,7.88,5.49,300.0,47.88,60.0,0.0,-11.17,1.0,0.1,300.0,44.33,60.0,0.0,-5.32,10.0,0.1,264.87,15.0,30.0,0.33,-7.37,1.0,0.1,300.0
6,0,6,0.3409,15.0,53.79,0.0,-15.0,8.06,3.17,300.0,54.81,60.0,0.0,-15.0,1.0,0.1,300.0,59.61,60.0,0.0,-5.0,10.0,0.1,300.0,15.0,30.0,1.67,-14.7,5.33,0.1,300.0
6,0,7,0.3488,15.0,46.61,0.0,-15.0,10.0,1.53,300.0,45.61,60.0,0.0,-9.86,1.0,0.1,300.0,60.0,60.0,0.0,-3.43,10.0,0.1,300.0,15.0,30.0,1.09,-15.0,8.08,0.1,300.0
6,0,8,0.2909,21.32,57.82,0.42,-15.0,10.0,2.74,210.5,60.0,60.0,0.0,-15.0,1.0,0.1,300.0,49.05,60.0,0.0,0.0,10.0,0.1,300.0,31.85,30.0,0.55,-15.0,3.9,0.1,300.0
6,0,9,0.2684,43.13,55.77,2.0,-15.0,10.0,5.09,118.54,60.0,60.0,0.0,-15.0,1.0,0.1,300.0,32.13,60.0,0.0,-4.99,10.0,0.1,300.0,55.46,30.0,1.29,-15.0,1.0,0.1,54.76
6,0,10,0.2518,57.51,45.25,2.0,-4.99,10.0,1.25,287.45,60.0,60.0,0.0,-15.0,1.0,0.1,300.0,32.37,60.0,0.05,-15.0,10.0,0.1,300.0,60.0,30.0,0.52,-15.0,1.0,0.1,184.7
6,0,11,0.2504,47.22,42.16,2.0,-3.93,10.0,0.1,168.58,60.0,60.0,0.0,-15.0,1.0,0.1,300.0,33.7,60.0,0.0,-15.0,10.0,0.1,134.57,56.32,30.0,0.0,-15.0,1.0,0.1,163.3
6,0,12,0.2709,47.63,30.0,1.6,-2.6,10.0,0.1,136.97,60.0,60.0,0.0,-15.0,1.0,0.1,300.0,41.21,60.0,0.0,-15.0,10.0,0.1,62.32,49.1,30.0,0.08,-15.0,1.0,0.1,261.2
6,0,13,0.268,48.01,30.0,2.0,-1.01,10.0,0.1,252.26,60.0,60.0,0.0,-15.0,1.0,0.1,300.0,47.12,60.0,0.0,-15.0,10.0,0.1,62.21,38.82,30.0,0.0,-15.0,1.0,0.1,257.63
6,0,14,0.316,60.0,30.0,2.0,-7.4,6.7,3.73,300.0,49.01,60.0,0.0,-15.0,2.18,0.1,300.0,60.0,60.0,0.14,-15.0,10.0,0.1,81.17,15.0,30.0,0.0,-15.0,1.0,0.1,281.52
6,1,0,0.2902,49.52,60.0,1.78,-8.17,10.0,9.83,300.0,37.64,30.27,0.72,-9.31,2.99,10.0,50.0,53.48,38.76,1.63,-8.78,10.0,7.33,50.0,46.61,44.56,0.0,-9.81,1.0,5.11,106.92
6,1,1,0.2921,18.3,60.0,1.44,0.0,10.0,6.29,300.0,32.5,30.0,0.0,-9.49,1.0,10.0,50.0,36.46,30.0,2.0,-1.07,10.0,10.0,50.0,40.93,42.17,0.52,-10.76,1.0,4.42,50.0
6,1,2,0.3008,23.74,51.58,0.38,-3.37,5.4,1.99,300.0,41.27,30.0,0.0,-15.0,1.0,10.0,50.0,15.0,40.31,1.54,-2.6,10.0,7.28,50.0,36.56,55.24,0.85,-4.01,1.0,9.19,50.0
6,1,3,0.3038,17.73,42.6,0.38,-2.78,10.0,0.1,300.0,60.0,30.0,1.41,-10.98,1.0,7.84,50.0,16.44,60.0,0.51,0.0,10.0,0.75,50.0,53.64,60.0,0.84,-9.14,1.0,6.05,50.0
6,1,4,0.3232,20.28,36.66,0.33,-6.72,10.0,3.76,271.97,60.0,30.0,0.52,-15.0,1.0,10.0,50.0,15.0,60.0,0.02,0.0,10.0,8.11,50.0,47.71,60.0,2.0,0.0,1.0,5.76,50.0
6,1,5,0.3421,20.68,41.83,0.0,-15.0,10.0,0.1,178.9,60.0,30.0,0.67,-15.0,1.0,4.15,50.0,15.0,60.0,1.53,0.0,10.0,6.46,50.0,60.0,60.0,1.34,0.0,1.71,8.23,50.0
6,1,6,0.3378,29.06,30.0,0.0,-6.39,10.0,0.1,67.84,35.94,30.0,0.0,-15.0,1.0,10.0,50.0,15.0,60.0,2.0,0.0,10.0,10.0,50.0,60.0,37.73,1.38,0.0,6.08,6.78,50.0
6,1,7,0.3907,15.0,33.11,0.26,-10.38,10.0,0.1,50.0,57.4,30.0,0.0,-15.0,1.0,10.0,50.0,15.0,52.54,2.0,0.0,10.0,10.0,50.0,60.0,30.0,1.71,0.0,9.19,10.0,50.0
6,1,8,0.3775,15.0,60.0,0.26,-9.66,10.0,0.1,50.0,58.45,30.0,0.0,-15.0,4.39,10.0,50.0,15.0,60.0,2.0,0.0,1.44,10.0,50.0,60.0,30.0,0.23,0.0,1.0,10.0,50.0
6,1,9,0.3568,15.0,60.0,1.16,-8.82,10.0,0.1,55.07,60.0,30.0,0.0,-15.0,1.0,10.0,50.0,15.0,60.0,2.0,0.0,2.33,10.0,50.0,60.0,31.79,0.63,0.0,1.0,10.0,50.0
6,1,10,0.3471,15.0,60.0,0.0,-15.0,8.63,1.3,50.0,60.0,30.0,0.0,-15.0,1.0,10.0,50.0,15.0,60.0,2.0,0.0,8.64,10.0,50.0,60.0,30.0,0.04,0.0,1.0,10.0,50.0
6,1,11,0.3967,15.0,60.0,0.0,-15.0,10.0,0.1,50.0,60.0,30.0,0.0,-15.0,5.94,10.0,50.0,15.0,60.0,2.0,0.0,10.0,10.0,50.0,60.0,30.0,0.21,0.0,1.0,10.0,50.0
6,1,12,0.4043,15.0,60.0,0.0,-15.0,10.0,0.1,50.0,60.0,30.0,0.0,-15.0,9.47,10.0,50.0,15.0,60.0,2.0,0.0,10.0,10.0,50.0,60.0,30.0,1.21,0.0,1.0,10.0,50.0
