update,episode,timestep,reward,Hum_0,Hiss_1,CL_2,Thre_3,Ratio_4,Attk_5,Release_6,Hum_7,Hiss_8,CL_9,Thre_10,Ratio_11,Attk_12,Release_13,Hum_14,Hiss_15,CL_16,Thre_17,Ratio_18,Attk_19,Release_20,Hum_21,Hiss_22,CL_23,Thre_24,Ratio_25,Attk_26,Release_27
6,1,13,0.3875,15.0,60.0,0.0,-15.0,2.18,0.1,50.0,60.0,30.0,0.0,-15.0,8.14,10.0,50.0,15.0,60.0,2.0,0.0,10.0,10.0,50.0,60.0,30.0,1.59,0.0,1.0,10.0,50.0
6,1,14,0.3944,15.0,60.0,0.0,-15.0,2.7,0.1,50.0,60.0,30.0,0.0,-15.0,10.0,10.0,50.0,15.0,60.0,2.0,0.0,10.0,10.0,50.0,60.0,30.0,2.0,0.0,1.0,10.0,50.0
7,0,0,0.2726,26.13,35.64,0.06,0.0,4.58,4.87,195.26,45.59,60.0,0.99,0.0,10.0,0.1,207.27,46.93,45.3,2.0,-11.0,10.0,0.1,300.0,56.7,59.26,1.15,-15.0,4.48,3.19,300.0
7,0,1,0.3063,16.38,30.0,0.0,-14.79,8.14,6.07,201.21,54.24,60.0,0.89,0.0,10.0,0.1,281.82,60.0,60.0,2.0,0.0,10.0,0.1,300.0,18.66,49.16,0.85,-15.0,1.0,3.1,300.0
7,0,2,0.2678,15.0,45.92,0.63,-15.0,3.28,2.67,300.0,44.68,57.59,0.0,0.0,7.73,1.75,185.64,58.22,60.0,2.0,0.0,10.0,2.81,300.0,50.18,30.0,0.0,-5.45,1.0,8.92,300.0
7,0,3,0.1884,28.83,60.0,0.0,-15.0,1.91,1.34,300.0,60.0,53.38,0.0,0.0,4.54,4.33,132.2,56.07,60.0,2.0,0.0,10.0,0.1,300.0,31.21,52.57,0.0,-5.18,1.0,2.7,300.0
7,0,4,0.2779,16.94,60.0,0.0,-15.0,4.35,0.1,300.0,60.0,30.0,0.0,0.0,5.54,3.88,230.87,52.84,60.0,2.0,0.0,7.76,0.1,300.0,30.32,60.0,0.0,-1.43,6.39,7.52,300.0
7,0,5,0.2622,27.02,60.0,0.0,-15.0,5.41,0.1,226.81,60.0,36.99,0.0,0.0,3.23,0.27,237.77,50.68,60.0,2.0,-7.35,10.0,0.1,300.0,19.65,60.0,0.0,-6.74,6.09,1.82,300.0
7,0,6,0.2219,58.07,50.39,0.0,-15.0,4.96,0.1,300.0,60.0,38.11,0.0,0.0,1.0,0.1,300.0,52.51,60.0,2.0,0.0,10.0,0.1,232.62,38.25,60.0,0.0,-5.8,4.81,9.18,300.0
7,0,7,0.2441,47.43,35.28,0.0,-15.0,7.56,0.1,300.0,60.0,56.71,0.0,-0.32,1.0,0.1,300.0,55.01,60.0,2.0,0.0,10.0,0.1,156.93,19.4,60.0,0.0,0.0,4.96,10.0,300.0
7,0,8,0.2547,50.09,39.35,0.0,-15.0,10.0,0.1,243.89,60.0,60.0,0.0,0.0,1.0,0.1,252.35,60.0,60.0,2.0,0.0,10.0,0.1,50.0,15.0,60.0,0.0,0.0,3.68,10.0,300.0
7,0,9,0.2681,54.56,32.13,0.0,-15.0,10.0,0.1,253.02,60.0,60.0,0.0,-12.31,1.0,0.1,143.28,60.0,60.0,2.0,0.0,10.0,0.1,116.62,15.0,60.0,0.0,0.0,7.22,10.0,300.0
7,0,10,0.2762,51.35,30.0,0.0,-15.0,9.83,0.1,274.87,60.0,60.0,0.0,0.0,1.0,0.1,126.11,60.0,60.0,2.0,0.0,10.0,2.32,188.38,15.0,60.0,0.0,0.0,4.01,9.78,300.0
7,0,11,0.2756,42.89,30.0,0.0,-15.0,10.0,0.1,271.84,60.0,60.0,0.0,-7.03,1.0,1.93,131.29,60.0,60.0,2.0,0.0,10.0,0.68,50.0,15.0,60.0,0.0,0.0,5.93,5.59,300.0
7,0,12,0.267,17.72,50.83,0.0,-15.0,10.0,0.1,300.0,60.0,60.0,0.0,-1.57,1.0,5.08,50.0,60.0,60.0,2.0,0.0,10.0,9.12,50.0,23.04,35.68,0.0,0.0,8.82,10.0,300.0
7,0,13,0.2165,40.0,53.29,0.0,-15.0,10.0,0.1,300.0,60.0,60.0,0.04,0.0,1.22,5.4,50.0,60.0,60.0,2.0,0.0,10.0,6.44,50.0,33.6,43.98,0.0,0.0,3.99,5.2,300.0
7,0,14,0.2418,38.08,43.33,0.0,-15.0,10.0,0.1,300.0,60.0,60.0,0.33,0.0,1.0,4.16,50.0,60.0,60.0,2.0,0.0,10.0,3.67,50.0,47.88,30.0,0.0,0.0,8.05,3.19,300.0
7,1,0,0.3457,25.15,30.0,1.37,-5.85,4.78,4.71,150.05,29.17,60.0,1.38,-9.21,3.57,2.57,300.0,29.73,57.15,1.53,-10.73,3.12,8.79,298.08,15.0,48.12,2.0,-15.0,3.09,1.07,268.7
7,1,1,0.3426,15.0,30.0,1.13,-5.35,4.93,4.67,70.69,29.59,60.0,1.05,-12.77,1.0,3.7,300.0,60.0,50.4,1.95,-1.0,1.0,10.0,300.0,18.98,58.37,2.0,-11.36,8.03,0.52,221.94
7,1,2,0.3295,15.0,44.17,0.47,-2.52,9.85,5.45,50.0,60.0,59.0,0.24,-15.0,1.0,0.1,300.0,60.0,48.59,0.82,0.0,1.0,10.0,300.0,15.0,56.08,2.0,-15.0,7.11,3.83,98.95
7,1,3,0.3196,34.63,54.68,0.0,-7.06,6.75,9.35,50.0,60.0,60.0,0.0,-15.0,5.65,0.1,300.0,40.31,51.8,0.86,0.0,1.0,0.97,176.27,15.0,48.87,2.0,-15.0,3.63,10.0,70.79
7,1,4,0.322,54.89,60.0,0.0,-10.5,1.23,10.0,50.0,60.0,60.0,0.0,-15.0,4.7,7.29,300.0,15.0,48.11,0.72,0.0,1.0,0.1,300.0,15.0,60.0,2.0,-14.42,1.35,10.0,155.44
7,1,5,0.3243,53.46,50.92,0.0,-9.67,7.79,10.0,59.63,60.0,60.0,0.0,-15.0,9.93,10.0,300.0,15.0,50.91,0.79,0.0,1.0,0.55,300.0,15.0,51.19,2.0,-15.0,1.48,10.0,137.57
7,1,6,0.3355,35.6,45.83,0.0,-14.21,5.54,10.0,50.0,60.0,60.0,0.0,-15.0,10.0,10.0,300.0,15.0,44.65,0.66,0.0,1.0,2.26,300.0,15.0,47.88,2.0,-15.0,1.0,10.0,54.61
7,1,7,0.3742,26.12,30.0,0.0,-10.11,4.75,10.0,125.76,60.0,60.0,0.0,-15.0,10.0,10.0,300.0,15.0,30.0,1.78,0.0,1.0,0.84,300.0,15.0,52.94,2.0,-15.0,3.07,10.0,218.71
7,1,8,0.3759,21.0,36.43,0.0,-15.0,10.0,10.0,147.49,60.0,60.0,0.0,-15.0,10.0,10.0,300.0,15.0,30.0,1.68,0.0,1.0,0.1,300.0,15.0,44.49,2.0,-15.0,1.0,10.0,300.0
7,1,9,0.3802,15.0,50.14,0.0,-15.0,10.0,10.0,300.0,60.0,60.0,0.0,-7.79,10.0,10.0,300.0,15.0,30.0,0.73,0.0,1.0,0.1,300.0,15.0,32.67,2.0,-15.0,1.0,10.0,300.0
7,1,10,0.3642,15.0,49.82,0.0,-15.0,10.0,10.0,267.19,60.0,60.0,0.41,0.0,10.0,10.0,300.0,15.0,30.0,0.2,0.0,1.0,0.1,300.0,15.0,52.68,2.0,-15.0,1.0,10.0,300.0
7,1,11,0.3854,15.0,30.0,0.0,-15.0,10.0,10.0,228.21,60.0,60.0,0.0,0.0,10.0,10.0,300.0,15.0,31.72,1.05,0.0,1.0,0.1,300.0,15.0,42.01,2.0,-15.0,1.0,10.0,300.0
7,1,12,0.3763,15.0,59.61,0.03,-15.0,9.81,10.0,203.02,60.0,60.0,0.15,0.0,10.0,8.97,300.0,15.0,30.0,2.0,0.0,1.0,0.1,300.0,15.0,30.0,1.61,-15.0,1.0,10.0,300.0
7,1,13,0.3793,15.0,60.0,0.26,-15.0,10.0,10.0,244.21,60.0,60.0,0.18,0.0,10.0,5.98,300.0,15.0,30.0,2.0,0.0,1.0,0.1,300.0,15.0,30.0,1.27,-15.0,1.0,10.0,300.0
7,1,14,0.3784,15.0,43.18,0.55,-15.0,7.49,10.0,280.97,60.0,60.0,1.02,0.0,10.0,10.0,300.0,15.0,30.0,2.0,0.0,1.0,0.1,199.16,15.0,30.0,0.0,-15.0,1.0,10.0,300.0
8,0,0,0.2997,35.84,30.0,0.6,-11.62,4.78,5.81,84.92,49.39,41.6,2.0,-9.17,7.97,10.0,178.35,33.82,60.0,0.44,-10.21,4.79,1.89,176.84,47.37,54.82,1.64,0.0,10.0,2.52,182.06
8,0,1,0.311,42.97,40.01,1.65,-15.0,8.44,7.47,50.0,60.0,58.43,2.0,-15.0,7.89,10.0,243.71,36.72,53.36,0.31,-15.0,7.6,6.91,208.29,60.0,59.78,0.8,0.0,7.35,5.27,211.53
8,0,2,0.3257,42.68,30.0,2.0,-15.0,1.48,0.1,50.0,39.96,39.49,2.0,-15.0,4.36,10.0,300.0,24.72,41.62,0.09,-15.0,5.43,2.79,142.02,60.0,60.0,1.87,0.0,10.0,8.36,265.29
8,0,3,0.3387,28.0,30.0,1.96,-15.0,1.0,0.1,59.01,25.91,54.18,2.0,-15.0,9.48,10.0,50.0,35.25,51.99,0.0,-6.2,2.54,3.91,66.17,60.0,60.0,2.0,0.0,10.0,2.28,277.37
8,0,4,0.35,39.58,30.0,0.05,-10.76,4.96,0.1,186.35,39.98,35.39,2.0,-15.0,10.0,10.0,50.0,45.58,59.05,0.0,-14.02,6.64,10.0,50.0,36.17,60.0,2.0,0.0,10.0,0.1,119.45
8,0,5,0.3497,32.4,30.0,0.85,0.0,10.0,4.18,74.95,55.53,30.0,2.0,-15.0,9.2,10.0,81.47,40.37,52.95,0.0,-6.56,6.54,8.27,50.0,37.67,60.0,2.0,0.0,10.0,6.09,133.82
8,0,6,0.3213,33.08,30.0,1.09,-9.6,10.0,9.78,190.09,60.0,39.13,2.0,-15.0,10.0,10.0,209.96,27.78,60.0,0.0,-8.56,10.0,10.0,50.0,57.33,60.0,2.0,0.0,10.0,7.43,50.0
8,0,7,0.3154,37.9,30.0,1.18,-15.0,10.0,10.0,237.81,38.33,45.2,2.0,-15.0,9.26,10.0,300.0,44.83,60.0,0.0,-6.88,10.0,10.0,50.0,47.45,60.0,2.0,0.0,10.0,3.35,50.0
8,0,8,0.363,38.2,30.0,1.51,-6.93,10.0,10.0,71.72,15.0,44.23,2.0,-15.0,10.0,10.0,300.0,29.07,60.0,0.0,0.0,10.0,10.0,50.0,60.0,60.0,0.84,0.0,10.0,0.1,50.0
8,0,9,0.4053,15.0,30.0,1.98,-10.65,10.0,10.0,300.0,15.98,58.71,2.0,-15.0,10.0,10.0,300.0,17.71,60.0,0.0,0.0,2.77,10.0,50.0,60.0,60.0,0.18,0.0,10.0,0.99,50.0
8,0,10,0.3725,15.0,30.0,2.0,-13.43,10.0,10.0,300.0,28.08,60.0,2.0,-15.0,10.0,10.0,300.0,25.34,60.0,0.0,0.0,1.0,6.22,50.0,60.0,60.0,1.38,0.0,10.0,4.01,50.0
8,0,11,0.405,15.0,30.0,2.0,-15.0,10.0,10.0,194.56,15.0,60.0,2.0,-15.0,10.0,10.0,286.73,60.0,60.0,0.0,0.0,1.0,10.0,50.0,53.75,60.0,1.61,0.0,10.0,0.1,50.0
8,0,12,0.4092,15.0,30.0,2.0,-15.0,10.0,10.0,149.29,15.0,60.0,2.0,-15.0,10.0,10.0,300.0,60.0,60.0,0.0,0.0,6.85,10.0,50.0,21.62,60.0,0.0,0.0,10.0,10.0,50.0
8,0,13,0.3651,15.0,30.0,2.0,-15.0,5.65,10.0,90.79,30.45,60.0,2.0,-15.0,10.0,10.0,300.0,60.0,60.0,0.0,0.0,9.4,10.0,50.0,23.15,60.0,0.17,0.0,10.0,10.0,50.0
8,0,14,0.3859,15.0,30.0,2.0,-15.0,1.93,10.0,215.99,15.0,60.0,2.0,-15.0,10.0,10.0,276.31,60.0,60.0,0.0,0.0,7.43,2.01,50.0,60.0,60.0,0.67,0.0,10.0,10.0,50.0
8,1,0,0.3061,60.0,46.92,2.0,-14.66,5.41,5.08,251.35,24.61,60.0,0.67,-1.46,10.0,6.93,50.0,34.58,32.24,0.21,-14.08,8.7,10.0,221.15,32.28,46.56,1.99,-0.68,5.72,2.98,182.83
8,1,1,0.3467,60.0,60.0,2.0,-15.0,6.82,0.1,300.0,15.0,59.91,0.0,0.0,10.0,4.99,233.31,25.19,31.16,0.0,-13.83,10.0,8.9,50.0,33.84,36.04,1.45,-10.95,1.09,2.6,98.75
8,1,2,0.3363,60.0,60.0,2.0,-15.0,10.0,0.1,300.0,21.4,60.0,0.0,0.0,10.0,0.1,300.0,20.91,30.0,0.0,-11.12,10.0,10.0,50.0,19.88,60.0,1.9,-5.73,1.0,0.43,71.78
8,1,3,0.328,60.0,60.0,2.0,-7.38,10.0,1.53,300.0,28.26,46.1,0.0,0.0,1.0,0.1,300.0,19.78,30.0,0.0,-12.69,10.0,4.44,50.0,27.03,30.0,1.95,0.0,1.0,0.1,50.0
8,1,4,0.3662,60.0,60.0,1.77,-14.72,10.0,10.0,300.0,28.22,37.65,1.47,0.0,1.0,0.59,300.0,15.0,46.68,1.9,-15.0,10.0,4.16,85.95,19.39,31.18,1.07,0.0,1.0,0.1,50.0
8,1,5,0.4164,60.0,60.0,0.35,-15.0,8.95,10.0,300.0,15.0,30.0,1.76,0.0,1.86,4.95,300.0,15.0,55.64,2.0,-15.0,10.0,10.0,196.79,15.0,33.5,1.12,0.0,1.0,0.1,180.35
8,1,6,0.3787,60.0,60.0,1.13,-15.0,10.0,10.0,300.0,15.0,30.0,1.53,0.0,5.52,5.93,300.0,25.63,60.0,2.0,-15.0,10.0,10.0,220.95,15.0,44.34,0.0,0.0,1.0,0.1,204.08
8,1,7,0.3986,60.0,55.6,1.71,-15.0,2.45,10.0,300.0,15.0,30.0,2.0,0.0,1.0,10.0,300.0,15.0,60.0,2.0,-15.0,10.0,10.0,300.0,15.0,39.13,0.0,0.0,6.65,0.1,133.67
8,1,8,0.3889,60.0,60.0,2.0,-15.0,1.0,10.0,300.0,15.0,30.0,0.26,0.0,1.0,10.0,300.0,15.0,60.0,2.0,-15.0,10.0,9.78,300.0,15.0,60.0,1.16,0.0,5.24,5.7,224.75
8,1,9,0.3982,60.0,43.31,1.88,-15.0,8.09,10.0,300.0,15.0,30.0,0.08,0.0,4.24,10.0,300.0,15.0,60.0,2.0,-15.0,10.0,10.0,300.0,15.0,60.0,0.0,0.0,5.86,10.0,277.65
8,1,10,0.4039,60.0,39.37,2.0,-15.0,10.0,10.0,300.0,15.0,30.0,0.7,0.0,6.78,10.0,300.0,15.0,60.0,2.0,-15.0,10.0,10.0,300.0,15.0,60.0,0.0,0.0,10.0,10.0,250.55
8,1,11,0.4342,60.0,30.0,2.0,-15.0,10.0,10.0,300.0,15.0,30.0,1.9,0.0,7.94,10.0,300.0,15.0,60.0,2.0,-15.0,10.0,10.0,300.0,15.0,60.0,0.0,0.0,7.77,10.0,300.0
8,1,12,0.4338,60.0,31.49,2.0,-15.0,10.0,10.0,300.0,15.0,30.0,1.89,0.0,2.3,10.0,300.0,15.0,60.0,2.0,-15.0,10.0,10.0,300.0,15.0,60.0,0.56,0.0,1.29,10.0,102.49
8,1,13,0.4324,60.0,30.0,2.0,-15.0,10.0,10.0,300.0,15.0,30.0,0.0,0.0,1.0,10.0,300.0,15.0,60.0,2.0,-15.0,10.0,10.0,300.0,15.0,60.0,0.75,0.0,2.5,10.0,50.0
8,1,14,0.4136,60.0,30.0,0.13,-15.0,10.0,10.0,300.0,15.0,30.0,0.0,0.0,1.73,10.0,300.0,15.0,60.0,2.0,-15.0,10.0,10.0,300.0,15.0,60.0,0.0,0.0,1.0,10.0,50.0
9,0,0,0.3455,38.85,30.0,0.0,-15.0,2.48,0.46,300.0,57.6,30.0,0.0,0.0,3.11,9.19,300.0,25.85,57.5,0.73,0.0,10.0,10.0,50.0,15.0,36.48,2.0,-7.47,10.0,0.1,300.0
9,0,1,0.2913,29.52,30.0,2.0,-8.1,1.0,2.57,300.0,60.0,37.51,0.0,0.0,3.34,6.0,300.0,60.0,53.47,0.42,0.0,9.24,9.7,138.21,15.0,56.5,2.0,-3.04,1.93,0.1,300.0
9,0,2,0.334,26.05,30.0,2.0,-15.0,1.0,0.1,300.0,60.0,44.74,0.94,0.0,7.45,7.45,300.0,60.0,38.2,0.91,-15.0,7.98,4.53,50.0,15.0,60.0,2.0,-13.66,4.2,0.1,197.59
9,0,3,0.3024,53.88,30.0,0.81,-10.62,1.0,0.1,300.0,60.0,41.41,2.0,0.0,7.91,5.03,300.0,60.0,47.86,1.11,-15.0,10.0,4.05,50.0,15.0,50.82,2.0,-15.0,1.0,0.1,125.67
9,0,4,0.2974,23.78,44.24,0.0,-7.95,1.0,0.1,124.67,60.0,50.76,2.0,0.0,3.09,0.1,300.0,60.0,42.34,0.98,-15.0,10.0,9.46,50.0,15.0,60.0,2.0,-10.13,1.0,0.1,244.65
9,0,5,0.323,15.0,36.95,0.0,-5.25,1.0,0.1,232.72,60.0,49.83,2.0,0.0,6.46,1.44,300.0,60.0,58.89,1.54,-15.0,10.0,1.49,50.0,15.0,58.96,2.0,-13.37,1.0,0.1,300.0
9,0,6,0.3355,16.92,30.0,0.67,-0.8,6.75,0.1,257.31,60.0,60.0,2.0,0.0,6.55,4.0,300.0,60.0,56.88,2.0,-15.0,10.0,0.1,50.0,15.0,60.0,2.0,-15.0,1.0,7.47,300.0
9,0,7,0.317,15.0,57.89,0.0,0.0,1.76,0.1,75.09,60.0,57.64,2.0,0.0,10.0,2.17,300.0,60.0,50.64,2.0,-15.0,10.0,1.02,137.07,15.0,56.15,2.0,-14.11,1.0,10.0,300.0
9,0,8,0.3234,15.0,41.42,0.15,0.0,2.49,0.1,300.0,60.0,60.0,2.0,0.0,2.26,0.37,209.8,30.49,60.0,2.0,-15.0,10.0,3.4,245.12,15.0,60.0,2.0,-0.88,1.0,9.18,300.0
9,0,9,0.3475,15.0,39.9,0.09,-6.47,8.0,0.1,300.0,60.0,55.16,2.0,0.0,5.73,0.1,238.38,20.96,60.0,2.0,-15.0,10.0,0.1,300.0,15.0,60.0,2.0,0.0,1.0,8.02,300.0
9,0,10,0.3552,15.0,30.0,0.68,-5.47,9.42,0.1,300.0,60.0,50.27,2.0,0.0,1.05,0.1,253.41,35.2,38.19,2.0,-15.0,10.0,0.1,300.0,15.0,59.13,2.0,0.0,1.0,4.44,300.0
9,0,11,0.3349,15.0,30.0,0.0,-6.74,5.52,1.63,165.26,60.0,52.86,2.0,0.0,1.0,0.1,206.48,32.99,49.9,2.0,-15.0,10.0,0.1,300.0,15.0,52.26,2.0,0.0,1.0,3.79,300.0
9,0,12,0.3701,15.0,32.54,0.0,-4.14,3.5,0.1,300.0,60.0,60.0,2.0,0.0,1.0,0.1,300.0,15.0,60.0,2.0,-15.0,10.0,0.1,300.0,15.0,45.98,2.0,0.0,1.0,4.75,300.0
9,0,13,0.3657,15.0,30.0,0.0,-15.0,1.0,0.1,300.0,60.0,60.0,2.0,0.0,5.45,0.1,300.0,15.0,60.0,2.0,-15.0,10.0,0.1,296.85,15.0,55.93,2.0,0.0,1.0,7.81,300.0
9,0,14,0.3714,15.0,30.0,0.96,-15.0,1.0,0.1,292.92,57.35,56.31,2.0,0.0,9.22,0.1,300.0,15.0,60.0,2.0,-15.0,10.0,0.1,291.65,15.0,60.0,2.0,0.0,1.0,2.69,300.0
9,1,0,0.2392,42.12,40.61,0.0,-8.57,5.39,7.41,213.52,50.57,46.84,0.79,-3.0,4.69,5.06,268.76,34.25,45.21,0.57,-10.95,10.0,3.03,86.26,47.96,43.74,0.0,-14.19,5.59,10.0,75.02
9,1,1,0.3128,56.73,44.74,0.0,-8.51,8.04,10.0,101.99,44.6,30.0,1.1,0.0,1.0,9.46,300.0,16.24,51.97,0.49,-15.0,10.0,0.13,92.97,49.45,48.46,0.16,-15.0,9.84,10.0,89.72
9,1,2,0.3462,60.0,31.08,0.0,-1.25,7.71,10.0,50.0,60.0,30.0,2.0,0.0,4.3,10.0,300.0,15.0,44.09,0.53,-15.0,10.0,0.76,115.49,57.06,39.44,0.0,-15.0,10.0,10.0,181.17
9,1,3,0.3219,54.38,45.97,0.0,-13.79,7.05,9.4,50.0,60.0,36.69,2.0,0.0,5.78,10.0,300.0,15.0,38.85,0.0,-15.0,10.0,5.91,50.0,38.71,30.0,0.0,-15.0,7.69,10.0,136.89
9,1,4,0.3146,60.0,59.62,0.0,-15.0,5.84,6.81,50.0,60.0,60.0,2.0,0.0,1.0,10.0,300.0,15.0,50.69,1.48,-15.0,10.0,1.68,50.0,19.71,30.0,0.0,-15.0,1.0,10.0,50.0
9,1,5,0.2738,60.0,60.0,0.0,-15.0,6.05,10.0,50.0,60.0,50.47,1.88,0.0,6.68,10.0,300.0,18.1,47.44,0.0,-15.0,10.0,1.37,50.0,48.94,30.0,0.0,-15.0,1.0,10.0,261.72
9,1,6,0.3579,60.0,49.12,0.0,-15.0,10.0,7.68,50.0,60.0,58.14,2.0,0.0,10.0,10.0,300.0,18.37,30.0,0.0,-15.0,10.0,0.1,50.0,15.0,30.0,0.0,-15.0,1.0,10.0,108.75
9,1,7,0.3266,60.0,46.71,0.0,-15.0,10.0,0.1,50.0,60.0,60.0,2.0,-3.0,6.54,10.0,300.0,34.07,35.45,0.0,-15.0,10.0,0.1,201.41,15.0,30.0,0.0,-15.0,1.0,0.85,155.52
9,1,8,0.282,58.23,60.0,0.0,-15.0,10.0,1.46,50.0,60.0,60.0,2.0,-2.39,4.66,10.0,300.0,43.94,38.7,0.0,-15.0,9.38,0.1,271.96,36.22,30.0,0.0,-15.0,1.0,5.2,252.03
9,1,9,0.2903,60.0,60.0,0.0,-15.0,10.0,0.1,50.0,60.0,60.0,2.0,0.0,5.47,10.0,300.0,41.55,49.51,0.0,-15.0,10.0,0.1,58.96,50.75,30.0,0.0,-15.0,1.0,6.16,300.0
9,1,10,0.2963,49.75,60.0,0.0,-15.0,10.0,0.1,50.0,60.0,52.7,2.0,0.0,9.46,10.0,287.7,25.72,46.24,0.0,-15.0,8.77,0.1,50.0,60.0,30.0,0.0,-15.0,1.0,4.78,300.0
9,1,11,0.3315,59.51,60.0,0.0,-15.0,10.0,0.65,50.0,60.0,33.0,2.0,0.0,4.53,10.0,300.0,15.07,43.94,0.0,-15.0,2.8,0.1,50.0,60.0,30.0,0.0,-15.0,1.0,8.11,300.0
9,1,12,0.3474,60.0,50.59,0.0,-15.0,10.0,0.1,50.0,60.0,32.25,2.0,0.0,2.81,10.0,300.0,15.0,52.11,0.0,-15.0,8.98,0.1,50.0,60.0,30.0,0.0,-15.0,1.0,6.72,300.0
9,1,13,0.3853,54.07,40.94,0.0,-15.0,10.0,1.01,50.0,60.0,30.0,2.0,0.0,1.65,10.0,300.0,17.25,53.16,0.0,-15.0,8.63,0.1,50.0,15.0,30.0,0.0,-15.0,1.0,8.28,300.0
9,1,14,0.3845,49.98,33.38,0.0,-15.0,10.0,0.1,50.0,60.0,30.0,2.0,0.0,1.0,10.0,300.0,25.26,60.0,0.0,-15.0,8.71,0.1,50.0,15.0,30.0,0.0,-15.0,1.0,6.92,300.0
10,0,0,0.3305,60.0,39.97,1.58,-11.25,8.61,0.1,254.3,60.0,30.0,2.0,-12.82,4.37,0.1,199.1,46.47,47.93,0.0,-7.92,8.0,9.66,192.77,39.91,46.08,0.24,-11.74,2.0,0.1,300.0
10,0,1,0.2784,60.0,45.42,0.62,-12.34,10.0,0.1,300.0,60.0,30.0,0.0,-15.0,1.0,0.13,238.47,49.47,38.61,0.0,-6.63,4.42,10.0,115.19,43.5,41.45,0.56,-3.8,1.94,0.1,206.25
10,0,2,0.3216,60.0,48.61,0.0,-15.0,10.0,0.1,300.0,60.0,30.0,0.0,-15.0,6.99,6.23,209.62,38.96,30.0,0.0,-2.67,10.0,10.0,106.19,56.88,58.16,0.0,-7.34,1.0,0.1,245.69
10,0,3,0.3451,60.0,30.0,0.0,-5.77,10.0,0.1,300.0,60.0,30.0,0.0,-15.0,9.2,4.38,50.0,60.0,30.0,0.0,0.0,10.0,10.0,153.24,30.17,48.34,0.0,-8.31,1.0,0.1,300.0
10,0,4,0.3366,60.0,45.48,0.0,0.0,10.0,0.1,300.0,60.0,30.0,0.0,-13.81,8.05,8.61,50.0,60.0,30.0,0.27,0.0,10.0,10.0,104.6,20.33,30.0,0.0,-10.24,4.68,0.1,300.0
10,0,5,0.3346,60.0,30.0,0.0,0.0,10.0,0.1,300.0,60.0,41.34,0.0,-15.0,10.0,10.0,50.0,60.0,30.0,0.0,0.0,10.0,10.0,50.0,19.02,30.0,0.0,-15.0,8.61,0.1,300.0
10,0,6,0.3585,44.8,33.88,0.0,-10.78,10.0,0.1,300.0,60.0,35.47,0.0,-15.0,6.36,8.27,50.0,60.0,30.0,0.0,0.0,10.0,10.0,173.84,15.0,30.0,0.0,-15.0,10.0,0.1,300.0
10,0,7,0.3265,17.96,60.0,0.0,-2.83,10.0,0.1,300.0,60.0,30.0,0.0,-15.0,1.37,10.0,50.0,60.0,31.06,0.0,0.0,10.0,10.0,202.69,51.55,30.0,0.0,-15.0,10.0,0.1,300.0
10,0,8,0.3159,15.0,53.42,0.0,-3.58,10.0,0.1,300.0,60.0,30.0,0.59,-15.0,1.0,10.0,50.0,54.43,30.0,0.0,0.0,10.0,10.0,170.99,43.11,45.78,0.0,-15.0,10.0,0.1,300.0
10,0,9,0.305,35.41,43.96,0.0,-1.83,10.0,0.1,300.0,60.0,30.0,2.0,-8.13,1.0,10.0,50.0,60.0,30.0,0.0,0.0,10.0,10.0,252.66,30.86,60.0,0.0,-14.59,9.57,0.1,300.0
10,0,10,0.2622,55.6,30.0,0.0,0.0,10.0,0.1,300.0,60.0,40.86,1.97,-5.59,1.0,10.0,50.0,60.0,30.0,0.0,0.0,10.0,10.0,197.48,32.63,60.0,0.0,-7.35,10.0,0.1,300.0
10,0,11,0.2476,52.16,30.0,0.0,0.0,10.0,0.1,300.0,60.0,39.23,0.94,-3.28,1.0,10.0,50.0,47.54,31.69,0.0,-3.03,10.0,10.0,221.94,25.8,58.74,0.0,-0.15,10.0,0.1,300.0
10,0,12,0.2636,60.0,30.0,0.0,-5.21,10.0,0.1,300.0,60.0,55.61,2.0,-10.11,1.0,10.0,50.0,56.28,57.74,0.0,-13.19,10.0,10.0,57.58,15.0,60.0,0.0,-2.93,10.0,0.1,300.0
